source_absolute_path,source_relative_path,scope,category,classification,disposition,size_bytes,allocated_bytes,status,windows_package_relative_path,sha256,sha256_basis,duplicate_of,note
/home/shanjinshuo/fno_kerr/kerr_project/data/tasks/q_1p6-3_n2000_t1200/dataset.npz,data/tasks/q_1p6-3_n2000_t1200/dataset.npz,shared_dataset,dataset,MUST_UPLOAD,primary_package,55679506,55681024,ZIP_CRC_OK,01_datasets/q_1p6-3_n2000_t1200/dataset.npz,3e0358831e6b96c38f15c8e3178f6d37f38b4bddbe1ab01a63cfaba043f211ce,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/data/tasks/q_1p6-3_n2000_t1200/failed_samples.json,data/tasks/q_1p6-3_n2000_t1200/failed_samples.json,shared_dataset,dataset_metadata,MUST_UPLOAD,primary_package,2,4096,JSON_READABLE,01_datasets/q_1p6-3_n2000_t1200/failed_samples.json,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,computed_during_inventory,,
/home/shanjinshuo/fno_kerr/kerr_project/data/tasks/q_1p6-3_n2000_t1200/meta.json,data/tasks/q_1p6-3_n2000_t1200/meta.json,shared_dataset,dataset_metadata,MUST_UPLOAD,primary_package,2260,4096,JSON_READABLE,01_datasets/q_1p6-3_n2000_t1200/meta.json,459f8024f66db1abfe95d732b1cc9c90132c7bcc29d6425e25bbf32143fd6338,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/data/tasks/q_1p6-3_n2000_t2399_plan_b_matched_v1/dataset.npz,data/tasks/q_1p6-3_n2000_t2399_plan_b_matched_v1/dataset.npz,shared_dataset,dataset,MUST_UPLOAD,primary_package,111180905,111185920,ZIP_CRC_OK,01_datasets/q_1p6-3_n2000_t2399_plan_b_matched_v1/dataset.npz,031135ec8f4839881f9ce968dc0c4a1b7b2a0184e0690eb97458f7d095c05a2d,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/data/tasks/q_1p6-3_n2000_t2399_plan_b_matched_v1/failed_samples.json,data/tasks/q_1p6-3_n2000_t2399_plan_b_matched_v1/failed_samples.json,shared_dataset,dataset_metadata,MUST_UPLOAD,primary_package,3,4096,JSON_READABLE,01_datasets/q_1p6-3_n2000_t2399_plan_b_matched_v1/failed_samples.json,37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570,computed_during_inventory,,
/home/shanjinshuo/fno_kerr/kerr_project/data/tasks/q_1p6-3_n2000_t2399_plan_b_matched_v1/meta.json,data/tasks/q_1p6-3_n2000_t2399_plan_b_matched_v1/meta.json,shared_dataset,dataset_metadata,MUST_UPLOAD,primary_package,3752,4096,JSON_READABLE,01_datasets/q_1p6-3_n2000_t2399_plan_b_matched_v1/meta.json,0a5fa726b954353c10e80324458d850dce7bbfaf5f27466b7052cdfd026e19c5,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/data/tasks/q_1p6-3_n2000_t2399_plan_b_matched_v1/solver_diagnostics.json,data/tasks/q_1p6-3_n2000_t2399_plan_b_matched_v1/solver_diagnostics.json,shared_dataset,dataset_metadata,MUST_UPLOAD,primary_package,1208543,1212416,JSON_READABLE,01_datasets/q_1p6-3_n2000_t2399_plan_b_matched_v1/solver_diagnostics.json,e94cf569f0f0c95659656ae82d0e2b55f68e091c04bc1f563f5cbb27a7811bea,computed_during_inventory,,
/home/shanjinshuo/fno_kerr/kerr_project/data/tasks/q_1p6007-2p9993_n400_t1200/dataset.npz,data/tasks/q_1p6007-2p9993_n400_t1200/dataset.npz,shared_dataset,dataset,MUST_UPLOAD,primary_package,11139587,11141120,ZIP_CRC_OK,01_datasets/q_1p6007-2p9993_n400_t1200/dataset.npz,39c7b1ce9624123a5f2680d76abe8a7fa18e135ec166fa70262efb8d563c60db,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/data/tasks/q_1p6007-2p9993_n400_t1200/failed_samples.json,data/tasks/q_1p6007-2p9993_n400_t1200/failed_samples.json,shared_dataset,dataset_metadata,MUST_UPLOAD,primary_package,2,4096,JSON_READABLE,01_datasets/q_1p6007-2p9993_n400_t1200/failed_samples.json,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,computed_during_inventory,data/tasks/q_1p6-3_n2000_t1200/failed_samples.json,
/home/shanjinshuo/fno_kerr/kerr_project/data/tasks/q_1p6007-2p9993_n400_t1200/meta.json,data/tasks/q_1p6007-2p9993_n400_t1200/meta.json,shared_dataset,dataset_metadata,MUST_UPLOAD,primary_package,2278,4096,JSON_READABLE,01_datasets/q_1p6007-2p9993_n400_t1200/meta.json,fbe816012a245c4cadf132de8cae5f042f8f796677e89b91af33b1fb377702d8,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/data/tasks/q_1p6007-2p9993_n400_t2399_plan_b_v1/dataset.npz,data/tasks/q_1p6007-2p9993_n400_t2399_plan_b_v1/dataset.npz,shared_dataset,dataset,MUST_UPLOAD,primary_package,22242340,22245376,ZIP_CRC_OK,01_datasets/q_1p6007-2p9993_n400_t2399_plan_b_v1/dataset.npz,57eaef573d4adc86c352b91f04c256cc1bd54cd38ebc042d70644e20aa750ce8,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/data/tasks/q_1p6007-2p9993_n400_t2399_plan_b_v1/failed_samples.json,data/tasks/q_1p6007-2p9993_n400_t2399_plan_b_v1/failed_samples.json,shared_dataset,dataset_metadata,MUST_UPLOAD,primary_package,3,4096,JSON_READABLE,01_datasets/q_1p6007-2p9993_n400_t2399_plan_b_v1/failed_samples.json,37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570,computed_during_inventory,data/tasks/q_1p6-3_n2000_t2399_plan_b_matched_v1/failed_samples.json,
/home/shanjinshuo/fno_kerr/kerr_project/data/tasks/q_1p6007-2p9993_n400_t2399_plan_b_v1/meta.json,data/tasks/q_1p6007-2p9993_n400_t2399_plan_b_v1/meta.json,shared_dataset,dataset_metadata,MUST_UPLOAD,primary_package,3780,4096,JSON_READABLE,01_datasets/q_1p6007-2p9993_n400_t2399_plan_b_v1/meta.json,7f25459170d197729fe5c9d7aa046cae0138ac64aca8b1d81d396c96d1f149fc,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/data/tasks/q_1p6007-2p9993_n400_t2399_plan_b_v1/solver_diagnostics.json,data/tasks/q_1p6007-2p9993_n400_t2399_plan_b_v1/solver_diagnostics.json,shared_dataset,dataset_metadata,MUST_UPLOAD,primary_package,241333,241664,JSON_READABLE,01_datasets/q_1p6007-2p9993_n400_t2399_plan_b_v1/solver_diagnostics.json,7c3e23ecd5b9a5d2212a310647759196c4c79f560d82ebad17f36fe5cf925c17,computed_during_inventory,,
/home/shanjinshuo/fno_kerr/kerr_project/data/tasks/q_1p6007-2p9993_n400_t3598_plan_b_range_v1/dataset.npz,data/tasks/q_1p6007-2p9993_n400_t3598_plan_b_range_v1/dataset.npz,shared_dataset,dataset,MUST_UPLOAD,primary_package,33277700,33280000,ZIP_CRC_OK,01_datasets/q_1p6007-2p9993_n400_t3598_plan_b_range_v1/dataset.npz,edaec5a5ad1cb5c4bca24558cb9e014ea55e64c8b766a6f03ea88bf933ea8aa2,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/data/tasks/q_1p6007-2p9993_n400_t3598_plan_b_range_v1/failed_samples.json,data/tasks/q_1p6007-2p9993_n400_t3598_plan_b_range_v1/failed_samples.json,shared_dataset,dataset_metadata,MUST_UPLOAD,primary_package,3,4096,JSON_READABLE,01_datasets/q_1p6007-2p9993_n400_t3598_plan_b_range_v1/failed_samples.json,37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570,computed_during_inventory,data/tasks/q_1p6-3_n2000_t2399_plan_b_matched_v1/failed_samples.json,
/home/shanjinshuo/fno_kerr/kerr_project/data/tasks/q_1p6007-2p9993_n400_t3598_plan_b_range_v1/meta.json,data/tasks/q_1p6007-2p9993_n400_t3598_plan_b_range_v1/meta.json,shared_dataset,dataset_metadata,MUST_UPLOAD,primary_package,3751,4096,JSON_READABLE,01_datasets/q_1p6007-2p9993_n400_t3598_plan_b_range_v1/meta.json,f5a748a07e21ba16249de20e3f3997da1eca4ac8cbef2b60104a048a8a0c6be3,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/data/tasks/q_1p6007-2p9993_n400_t3598_plan_b_range_v1/solver_diagnostics.json,data/tasks/q_1p6007-2p9993_n400_t3598_plan_b_range_v1/solver_diagnostics.json,shared_dataset,dataset_metadata,MUST_UPLOAD,primary_package,241310,241664,JSON_READABLE,01_datasets/q_1p6007-2p9993_n400_t3598_plan_b_range_v1/solver_diagnostics.json,9241cae8f28449b09f2602b6d089882a06e93f357e0f511571d436d1f70eb59b,computed_during_inventory,,
/home/shanjinshuo/fno_kerr/kerr_project/data/tasks/q_1p6007-2p9993_n400_t4797_plan_b_range_v1/dataset.npz,data/tasks/q_1p6007-2p9993_n400_t4797_plan_b_range_v1/dataset.npz,shared_dataset,dataset,MUST_UPLOAD,primary_package,44276491,44277760,ZIP_CRC_OK,01_datasets/q_1p6007-2p9993_n400_t4797_plan_b_range_v1/dataset.npz,357451cb03bc974778adcc03827550c0033b1eb8e0cb02e8ed3320428127e5a1,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/data/tasks/q_1p6007-2p9993_n400_t4797_plan_b_range_v1/failed_samples.json,data/tasks/q_1p6007-2p9993_n400_t4797_plan_b_range_v1/failed_samples.json,shared_dataset,dataset_metadata,MUST_UPLOAD,primary_package,3,4096,JSON_READABLE,01_datasets/q_1p6007-2p9993_n400_t4797_plan_b_range_v1/failed_samples.json,37517e5f3dc66819f61f5a7bb8ace1921282415f10551d2defa5c3eb0985b570,computed_during_inventory,data/tasks/q_1p6-3_n2000_t2399_plan_b_matched_v1/failed_samples.json,
/home/shanjinshuo/fno_kerr/kerr_project/data/tasks/q_1p6007-2p9993_n400_t4797_plan_b_range_v1/meta.json,data/tasks/q_1p6007-2p9993_n400_t4797_plan_b_range_v1/meta.json,shared_dataset,dataset_metadata,MUST_UPLOAD,primary_package,3723,4096,JSON_READABLE,01_datasets/q_1p6007-2p9993_n400_t4797_plan_b_range_v1/meta.json,898a2f4a2b9ebe85278a0aef4d4720d649e491c877642c2298d12ddaf77801f8,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/data/tasks/q_1p6007-2p9993_n400_t4797_plan_b_range_v1/solver_diagnostics.json,data/tasks/q_1p6007-2p9993_n400_t4797_plan_b_range_v1/solver_diagnostics.json,shared_dataset,dataset_metadata,MUST_UPLOAD,primary_package,241251,241664,JSON_READABLE,01_datasets/q_1p6007-2p9993_n400_t4797_plan_b_range_v1/solver_diagnostics.json,9469f3a3b96588e019ea490d214cd6c578ff79d875bed01fb26df2ec793d10df,computed_during_inventory,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t1200/matrix.json,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t1200/matrix.json,track_a,metrics_metadata,MUST_UPLOAD,primary_package,403152,405504,JSON_READABLE,03_track_a_benchmark/phase_i_wave1_fno1d_20260912/eval_t1200/matrix.json,3861703602589e4d56929f810a6147d6b2ab03b001533b1c751bbf2ebfe1f032,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t1200/metrics_t1200.json,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t1200/metrics_t1200.json,track_a,metrics_metadata,MUST_UPLOAD,primary_package,86297,90112,JSON_READABLE,03_track_a_benchmark/phase_i_wave1_fno1d_20260912/eval_t1200/metrics_t1200.json,4428f6db3642977d7455ad6a599e02a198060b4f0b8fc00f3460e1e8bc9b7304,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t1200/metrics_t2399.json,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t1200/metrics_t2399.json,track_a,metrics_metadata,MUST_UPLOAD,primary_package,86304,90112,JSON_READABLE,03_track_a_benchmark/phase_i_wave1_fno1d_20260912/eval_t1200/metrics_t2399.json,d4a2640c2aea7b3aca88c473449abfbd6702626c69f2bdc45fa95dd9107b65ea,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t1200/metrics_t3598.json,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t1200/metrics_t3598.json,track_a,metrics_metadata,MUST_UPLOAD,primary_package,86321,90112,JSON_READABLE,03_track_a_benchmark/phase_i_wave1_fno1d_20260912/eval_t1200/metrics_t3598.json,5b1b599d18b8873f58d8b84a2a0e57c9f292152a9bc4ed6b4ebda1583d8df082,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t1200/metrics_t4797.json,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t1200/metrics_t4797.json,track_a,metrics_metadata,MUST_UPLOAD,primary_package,86322,90112,JSON_READABLE,03_track_a_benchmark/phase_i_wave1_fno1d_20260912/eval_t1200/metrics_t4797.json,c5936d74ff5f90955a2733af94c44ad54494f256c3a0bc1a713d81bd115c34ac,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t1200/prediction_t1200.npz,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t1200/prediction_t1200.npz,track_a,final_prediction,MUST_UPLOAD,primary_package,5325690,5328896,ZIP_CRC_OK,03_track_a_benchmark/phase_i_wave1_fno1d_20260912/eval_t1200/prediction_t1200.npz,4482c19f58f57b5102e33942f6a50fb04ce7a31729727b041457922edef3c0c3,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t1200/prediction_t2399.npz,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t1200/prediction_t2399.npz,track_a,final_prediction,MUST_UPLOAD,primary_package,10630464,10633216,ZIP_CRC_OK,03_track_a_benchmark/phase_i_wave1_fno1d_20260912/eval_t1200/prediction_t2399.npz,18c4f0253548d52963d8075ec2847e4cad310993367921bcda3c65eed5049d99,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t1200/prediction_t3598.npz,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t1200/prediction_t3598.npz,track_a,final_prediction,MUST_UPLOAD,primary_package,15917039,15917056,ZIP_CRC_OK,03_track_a_benchmark/phase_i_wave1_fno1d_20260912/eval_t1200/prediction_t3598.npz,1aa211acd83cf3b3fc338ce20e66e7c0093698a8b898be932baef56533011a1a,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t1200/prediction_t4797.npz,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t1200/prediction_t4797.npz,track_a,final_prediction,MUST_UPLOAD,primary_package,21182360,21184512,ZIP_CRC_OK,03_track_a_benchmark/phase_i_wave1_fno1d_20260912/eval_t1200/prediction_t4797.npz,08b386d4bd24f4f552a0eddcb22ef9ca0dc51b5b980e5f06c8a55a2a2dbde75b,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t2399/matrix.json,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t2399/matrix.json,track_a,metrics_metadata,MUST_UPLOAD,primary_package,403144,405504,JSON_READABLE,03_track_a_benchmark/phase_i_wave1_fno1d_20260912/eval_t2399/matrix.json,729c68ea54c85c22324d92ed1a50353434b63191793468fcfa069f738d42ef9d,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t2399/metrics_t1200.json,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t2399/metrics_t1200.json,track_a,metrics_metadata,MUST_UPLOAD,primary_package,86296,90112,JSON_READABLE,03_track_a_benchmark/phase_i_wave1_fno1d_20260912/eval_t2399/metrics_t1200.json,16c78cc0adda36db50442e37f73935457d2b73f5c2bcc64a2be23f986cba2787,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t2399/metrics_t2399.json,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t2399/metrics_t2399.json,track_a,metrics_metadata,MUST_UPLOAD,primary_package,86309,90112,JSON_READABLE,03_track_a_benchmark/phase_i_wave1_fno1d_20260912/eval_t2399/metrics_t2399.json,9e1f30573355807d802eff2e583f69bf9ef91f3fddd89d19e345295007a6e16d,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t2399/metrics_t3598.json,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t2399/metrics_t3598.json,track_a,metrics_metadata,MUST_UPLOAD,primary_package,86313,90112,JSON_READABLE,03_track_a_benchmark/phase_i_wave1_fno1d_20260912/eval_t2399/metrics_t3598.json,c407e515f8da91af2e3b996afe1792a1422db704737c502eb4a6454bfba17512,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t2399/metrics_t4797.json,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t2399/metrics_t4797.json,track_a,metrics_metadata,MUST_UPLOAD,primary_package,86314,90112,JSON_READABLE,03_track_a_benchmark/phase_i_wave1_fno1d_20260912/eval_t2399/metrics_t4797.json,f4848d03097d52d9bc6759aeaed841cc6a330c1b2602c248133f8ca308a255a2,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t2399/prediction_t1200.npz,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t2399/prediction_t1200.npz,track_a,final_prediction,MUST_UPLOAD,primary_package,5326278,5328896,ZIP_CRC_OK,03_track_a_benchmark/phase_i_wave1_fno1d_20260912/eval_t2399/prediction_t1200.npz,3b281d521609853f3b384bf7c7d18c488f514d281a8790161c9c7151dc189ae0,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t2399/prediction_t2399.npz,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t2399/prediction_t2399.npz,track_a,final_prediction,MUST_UPLOAD,primary_package,10631691,10633216,ZIP_CRC_OK,03_track_a_benchmark/phase_i_wave1_fno1d_20260912/eval_t2399/prediction_t2399.npz,ed303536ec083b3d4cfe2ebc4efc1db23a3362f9c788c28ef80fe50625a2bbb7,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t2399/prediction_t3598.npz,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t2399/prediction_t3598.npz,track_a,final_prediction,MUST_UPLOAD,primary_package,15918643,15921152,ZIP_CRC_OK,03_track_a_benchmark/phase_i_wave1_fno1d_20260912/eval_t2399/prediction_t3598.npz,c4fc2006381d0a28f736976cf0da1438e83d3ab2dcc52bb1013730ff29e789a7,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t2399/prediction_t4797.npz,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t2399/prediction_t4797.npz,track_a,final_prediction,MUST_UPLOAD,primary_package,21186203,21188608,ZIP_CRC_OK,03_track_a_benchmark/phase_i_wave1_fno1d_20260912/eval_t2399/prediction_t4797.npz,97b281bcd45a775ba7b13f573cb45030df35e33b66e1dcef1daa0831bfa5bab9,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/evaluate_t1200.log,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/evaluate_t1200.log,track_a,runtime_log,DO_NOT_UPLOAD,retain_on_server,403152,405504,EXISTS,,3861703602589e4d56929f810a6147d6b2ab03b001533b1c751bbf2ebfe1f032,current_file_verified_against_record,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t1200/matrix.json,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/evaluate_t2399.log,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/evaluate_t2399.log,track_a,runtime_log,DO_NOT_UPLOAD,retain_on_server,403144,405504,EXISTS,,729c68ea54c85c22324d92ed1a50353434b63191793468fcfa069f738d42ef9d,current_file_verified_against_record,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/eval_t2399/matrix.json,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/train_t1200/best_model.pt,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/train_t1200/best_model.pt,track_a,best_checkpoint,RECOMMENDED_UPLOAD,optional_package,4291732,4292608,ZIP_CRC_OK,04_best_checkpoints/track_a/phase_i_wave1_fno1d_20260912/train_t1200/best_model.pt,11ccbebf1d0fd68c57d0895685adeb7d1386da723242ee8271b18286ebbb7ff1,current_file_verified_against_record,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/train_t1200/epoch_0025.pt,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/train_t1200/epoch_0025.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17170386,17170432,EXISTS,,10002aaa05d0f1bf1d2d4629b9a751ab3b4f351aed83cc0040672bd9fe88a349,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/train_t1200/epoch_0050.pt,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/train_t1200/epoch_0050.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17171538,17174528,EXISTS,,de98344faef4ffd69fa9294372593bc7e04873505bc305136e8e5c0f2c7c5dbb,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/train_t1200/epoch_0075.pt,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/train_t1200/epoch_0075.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17172626,17174528,EXISTS,,b9ccb66713fcf8d842aad37118162d14d4ae43902af1fa023e2d0f281181ae48,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/train_t1200/epoch_0100.pt,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/train_t1200/epoch_0100.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17175250,17178624,EXISTS,,500d5de95c33efda97e674254e851fa5e1f2e062808c8e0abe07eb4708ba290d,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/train_t1200/epoch_0125.pt,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/train_t1200/epoch_0125.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17176402,17178624,EXISTS,,38749be96fdda1ae6da3c2d193d2469e1dcfcda5e5c183b9805a8335e55e1782,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/train_t1200/epoch_0150.pt,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/train_t1200/epoch_0150.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17177490,17178624,EXISTS,,dd7e1ab6bfbf1a26abfeeec1818da7b63afa6823cc5cc10660fa53e4cbb32a7b,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/train_t1200/epoch_0175.pt,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/train_t1200/epoch_0175.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17178642,17182720,EXISTS,,095eecdff45ccb33a6771207cc8abfad0fc24b3279324619ccb39931be20c7a7,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/train_t1200/epoch_0200.pt,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/train_t1200/epoch_0200.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17179730,17182720,EXISTS,,a7be6c9a2b125307a63a403ed67d1d96ad3a77435f678a64a9150eaa0e370385,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/train_t1200/epoch_0225.pt,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/train_t1200/epoch_0225.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17180882,17182720,EXISTS,,bc8aa2976cf9e4de501a56db629e306c334f81f32a948e38b16b600b46461274,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/train_t1200/epoch_0250.pt,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/train_t1200/epoch_0250.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17181970,17182720,EXISTS,,46118642e43b2e2a53c585932483770abad5d4fbcc6c30dd9d4b18dc9f2c15af,previously_recorded_not_rehashed,,
/home/shanjinshuo/fno_kerr/kerr_project/outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/train_t1200/epoch_0275.pt,outputs/benchmark_track_a_v1/phase_i_wave1_fno1d_20260912/train_t1200/epoch_0275.pt,track_a,intermediate_checkpoint,DO_NOT_UPLOAD,retain_on_server,17183122,17186816,EXISTS,,781356354da8f6f17beedb18437e7538635e74ad462a834b6d1fb23875e95aa0,previously_recorded_not_rehashed,,
